,index,Short_ticker,Name,Ticker,Date,Event Type,Adjusted Trading Date,trade_entry,trade_exit
7515,19801,FWRD,Forward Air Corp,FWRD US,2024-02-28 18:08:00,ER,2024-02-29 00:00:00+00:00,2024-02-28 18:08:00,2024-02-29 18:08:00
7516,10900,FYBR,Frontier Communications Parent,FYBR US,2021-08-05 07:00:00,ER,2021-08-04 00:00:00+00:00,2021-08-04 07:00:00,2021-08-05 07:00:00
7517,11643,FYBR,Frontier Communications Parent,FYBR US,2021-11-03 07:00:00,ER,2021-11-02 00:00:00+00:00,2021-11-02 07:00:00,2021-11-03 07:00:00
7518,12645,FYBR,Frontier Communications Parent,FYBR US,2022-02-23 07:00:00,ER,2022-02-22 00:00:00+00:00,2022-02-22 07:00:00,2022-02-23 07:00:00
7519,13556,FYBR,Frontier Communications Parent,FYBR US,2022-05-06 07:00:00,ER,2022-05-05 00:00:00+00:00,2022-05-05 07:00:00,2022-05-06 07:00:00
7520,14439,FYBR,Frontier Communications Parent,FYBR US,2022-08-05 07:00:00,ER,2022-08-04 00:00:00+00:00,2022-08-04 07:00:00,2022-08-05 07:00:00
7521,15100,FYBR,Frontier Communications Parent,FYBR US,2022-11-02 07:00:00,ER,2022-11-01 00:00:00+00:00,2022-11-01 07:00:00,2022-11-02 07:00:00
7522,16188,FYBR,Frontier Communications Parent,FYBR US,2023-02-24 07:00:00,ER,2023-02-23 00:00:00+00:00,2023-02-23 07:00:00,2023-02-24 07:00:00
7523,16988,FYBR,Frontier Communications Parent,FYBR US,2023-05-05 07:00:00,ER,2023-05-04 00:00:00+00:00,2023-05-04 07:00:00,2023-05-05 07:00:00
7524,17879,FYBR,Frontier Communications Parent,FYBR US,2023-08-04 07:00:00,ER,2023-08-03 00:00:00+00:00,2023-08-03 07:00:00,2023-08-04 07:00:00
7525,18538,FYBR,Frontier Communications Parent,FYBR US,2023-11-01 07:00:00,ER,2023-10-31 00:00:00+00:00,2023-10-31 07:00:00,2023-11-01 07:00:00
7526,19679,FYBR,Frontier Communications Parent,FYBR US,2024-02-23 07:00:00,ER,2024-02-22 00:00:00+00:00,2024-02-22 07:00:00,2024-02-23 07:00:00
7527,358,G,Genpact Ltd,G US,2018-02-12 16:01:00,ER,2018-02-13 00:00:00+00:00,2018-02-09 16:01:00,2018-02-12 16:01:00
7528,1142,G,Genpact Ltd,G US,2018-05-03 16:01:00,ER,2018-05-04 00:00:00+00:00,2018-05-02 16:01:00,2018-05-03 16:01:00
7529,1922,G,Genpact Ltd,G US,2018-08-07 16:01:00,ER,2018-08-08 00:00:00+00:00,2018-08-06 16:01:00,2018-08-07 16:01:00
7530,2606,G,Genpact Ltd,G US,2018-11-06 16:01:00,ER,2018-11-07 00:00:00+00:00,2018-11-05 16:01:00,2018-11-06 16:01:00
7531,3163,G,Genpact Ltd,G US,2019-02-07 16:01:00,ER,2019-02-08 00:00:00+00:00,2019-02-06 16:01:00,2019-02-07 16:01:00
7532,4396,G,Genpact Ltd,G US,2019-05-02 16:01:00,ER,2019-05-03 00:00:00+00:00,2019-05-01 16:01:00,2019-05-02 16:01:00
7533,4403,G,Genpact Ltd,G US,2019-05-02 16:01:00,ER,2019-05-03 00:00:00+00:00,2019-05-01 16:01:00,2019-05-02 16:01:00
7534,5891,G,Genpact Ltd,G US,2019-08-07 16:01:00,ER,2019-08-08 00:00:00+00:00,2019-08-06 16:01:00,2019-08-07 16:01:00
7535,6669,G,Genpact Ltd,G US,2019-11-07 16:01:00,ER,2019-11-08 00:00:00+00:00,2019-11-06 16:01:00,2019-11-07 16:01:00
7536,7171,G,Genpact Ltd,G US,2020-02-06 16:01:00,ER,2020-02-07 00:00:00+00:00,2020-02-05 16:01:00,2020-02-06 16:01:00
7537,8197,G,Genpact Ltd,G US,2020-05-11 16:01:00,ER,2020-05-12 00:00:00+00:00,2020-05-08 16:01:00,2020-05-11 16:01:00
7538,8922,G,Genpact Ltd,G US,2020-08-06 16:01:00,ER,2020-08-07 00:00:00+00:00,2020-08-05 16:01:00,2020-08-06 16:01:00
7539,9523,G,Genpact Ltd,G US,2020-11-02 16:01:00,ER,2020-11-03 00:00:00+00:00,2020-10-30 16:01:00,2020-11-02 16:01:00
7540,10156,G,Genpact Ltd,G US,2021-05-10 16:05:00,ER,2021-05-11 00:00:00+00:00,2021-05-07 16:05:00,2021-05-10 16:05:00
7541,10937,G,Genpact Ltd,G US,2021-08-05 16:05:00,ER,2021-08-06 00:00:00+00:00,2021-08-04 16:05:00,2021-08-05 16:05:00
7542,11875,G,Genpact Ltd,G US,2021-11-09 16:05:00,ER,2021-11-10 00:00:00+00:00,2021-11-08 16:05:00,2021-11-09 16:05:00
7543,12496,G,Genpact Ltd,G US,2022-02-11 07:00:00,ER,2022-02-10 00:00:00+00:00,2022-02-10 07:00:00,2022-02-11 07:00:00
7544,13543,G,Genpact Ltd,G US,2022-05-05 16:19:00,ER,2022-05-06 00:00:00+00:00,2022-05-04 16:19:00,2022-05-05 16:19:00
7545,14381,G,Genpact Ltd,G US,2022-08-04 16:02:00,ER,2022-08-05 00:00:00+00:00,2022-08-03 16:02:00,2022-08-04 16:02:00
7546,15356,G,Genpact Ltd,G US,2022-11-09 16:02:00,ER,2022-11-10 00:00:00+00:00,2022-11-08 16:02:00,2022-11-09 16:02:00
7547,15935,G,Genpact Ltd,G US,2023-02-09 16:02:00,ER,2023-02-10 00:00:00+00:00,2023-02-08 16:02:00,2023-02-09 16:02:00
7548,17115,G,Genpact Ltd,G US,2023-05-10 16:02:00,ER,2023-05-11 00:00:00+00:00,2023-05-09 16:02:00,2023-05-10 16:02:00
7549,18007,G,Genpact Ltd,G US,2023-08-09 16:02:00,ER,2023-08-10 00:00:00+00:00,2023-08-08 16:02:00,2023-08-09 16:02:00
7550,18858,G,Genpact Ltd,G US,2023-11-08 16:02:00,ER,2023-11-09 00:00:00+00:00,2023-11-07 16:02:00,2023-11-08 16:02:00
7551,19437,G,Genpact Ltd,G US,2024-02-08 16:05:00,ER,2024-02-09 00:00:00+00:00,2024-02-07 16:05:00,2024-02-08 16:05:00
7552,14711,GCT,GigaCloud Technology Inc,GCT US,2022-09-30 06:00:00,ER,2022-09-29 00:00:00+00:00,2022-09-29 06:00:00,2022-09-30 06:00:00
7553,15475,GCT,GigaCloud Technology Inc,GCT US,2022-11-30 06:00:00,ER,2022-11-29 00:00:00+00:00,2022-11-29 06:00:00,2022-11-30 06:00:00
7554,16367,GCT,GigaCloud Technology Inc,GCT US,2023-03-17 06:00:00,ER,2023-03-16 00:00:00+00:00,2023-03-16 06:00:00,2023-03-17 06:00:00
7555,17210,GCT,GigaCloud Technology Inc,GCT US,2023-05-24 06:00:00,ER,2023-05-23 00:00:00+00:00,2023-05-23 06:00:00,2023-05-24 06:00:00
7556,18065,GCT,GigaCloud Technology Inc,GCT US,2023-08-15 06:00:00,ER,2023-08-14 00:00:00+00:00,2023-08-14 06:00:00,2023-08-15 06:00:00
7557,19019,GCT,GigaCloud Technology Inc,GCT US,2023-11-30 16:05:00,ER,2023-12-01 00:00:00+00:00,2023-11-29 16:05:00,2023-11-30 16:05:00
7558,19905,GCT,GigaCloud Technology Inc,GCT US,2024-03-15 08:00:00,ER,2024-03-14 00:00:00+00:00,2024-03-14 08:00:00,2024-03-15 08:00:00
7559,72,GD,General Dynamics Corp,GD US,2018-01-24 07:30:00,ER,2018-01-23 00:00:00+00:00,2018-01-23 07:30:00,2018-01-24 07:30:00
7560,845,GD,General Dynamics Corp,GD US,2018-04-25 07:30:00,ER,2018-04-24 00:00:00+00:00,2018-04-24 07:30:00,2018-04-25 07:30:00
7561,1550,GD,General Dynamics Corp,GD US,2018-07-25 07:30:00,ER,2018-07-24 00:00:00+00:00,2018-07-24 07:30:00,2018-07-25 07:30:00
7562,2251,GD,General Dynamics Corp,GD US,2018-10-24 07:30:00,ER,2018-10-23 00:00:00+00:00,2018-10-23 07:30:00,2018-10-24 07:30:00
7563,2988,GD,General Dynamics Corp,GD US,2019-01-30 07:30:00,ER,2019-01-29 00:00:00+00:00,2019-01-29 07:30:00,2019-01-30 07:30:00
7564,3817,GD,General Dynamics Corp,GD US,2019-04-24 07:30:00,ER,2019-04-23 00:00:00+00:00,2019-04-23 07:30:00,2019-04-24 07:30:00
7565,3822,GD,General Dynamics Corp,GD US,2019-04-24 07:30:00,ER,2019-04-23 00:00:00+00:00,2019-04-23 07:30:00,2019-04-24 07:30:00
7566,5335,GD,General Dynamics Corp,GD US,2019-07-24 07:00:00,ER,2019-07-23 00:00:00+00:00,2019-07-23 07:00:00,2019-07-24 07:00:00
7567,5339,GD,General Dynamics Corp,GD US,2019-07-24 07:00:00,ER,2019-07-23 00:00:00+00:00,2019-07-23 07:00:00,2019-07-24 07:00:00
7568,6208,GD,General Dynamics Corp,GD US,2019-10-23 07:00:00,ER,2019-10-22 00:00:00+00:00,2019-10-22 07:00:00,2019-10-23 07:00:00
7569,6971,GD,General Dynamics Corp,GD US,2020-01-29 07:00:00,ER,2020-01-28 00:00:00+00:00,2020-01-28 07:00:00,2020-01-29 07:00:00
7570,7793,GD,General Dynamics Corp,GD US,2020-04-29 07:00:00,ER,2020-04-28 00:00:00+00:00,2020-04-28 07:00:00,2020-04-29 07:00:00
7571,8570,GD,General Dynamics Corp,GD US,2020-07-29 07:00:00,ER,2020-07-28 00:00:00+00:00,2020-07-28 07:00:00,2020-07-29 07:00:00
7572,9345,GD,General Dynamics Corp,GD US,2020-10-28 07:00:00,ER,2020-10-27 00:00:00+00:00,2020-10-27 07:00:00,2020-10-28 07:00:00
7573,10034,GD,General Dynamics Corp,GD US,2021-01-27 07:00:00,ER,2021-01-26 00:00:00+00:00,2021-01-26 07:00:00,2021-01-27 07:00:00
7574,10570,GD,General Dynamics Corp,GD US,2021-07-28 07:00:00,ER,2021-07-27 00:00:00+00:00,2021-07-27 07:00:00,2021-07-28 07:00:00
7575,11418,GD,General Dynamics Corp,GD US,2021-10-27 07:00:00,ER,2021-10-26 00:00:00+00:00,2021-10-26 07:00:00,2021-10-27 07:00:00
7576,12176,GD,General Dynamics Corp,GD US,2022-01-26 07:00:00,ER,2022-01-25 00:00:00+00:00,2022-01-25 07:00:00,2022-01-26 07:00:00
7577,13136,GD,General Dynamics Corp,GD US,2022-04-27 07:00:00,ER,2022-04-26 00:00:00+00:00,2022-04-26 07:00:00,2022-04-27 07:00:00
7578,14006,GD,General Dynamics Corp,GD US,2022-07-27 07:00:00,ER,2022-07-26 00:00:00+00:00,2022-07-26 07:00:00,2022-07-27 07:00:00
7579,14872,GD,General Dynamics Corp,GD US,2022-10-26 07:00:00,ER,2022-10-25 00:00:00+00:00,2022-10-25 07:00:00,2022-10-26 07:00:00
7580,15626,GD,General Dynamics Corp,GD US,2023-01-25 07:00:00,ER,2023-01-24 00:00:00+00:00,2023-01-24 07:00:00,2023-01-25 07:00:00
7581,16589,GD,General Dynamics Corp,GD US,2023-04-26 07:00:00,ER,2023-04-25 00:00:00+00:00,2023-04-25 07:00:00,2023-04-26 07:00:00
7582,17454,GD,General Dynamics Corp,GD US,2023-07-26 07:00:00,ER,2023-07-25 00:00:00+00:00,2023-07-25 07:00:00,2023-07-26 07:00:00
7583,18328,GD,General Dynamics Corp,GD US,2023-10-25 07:00:00,ER,2023-10-24 00:00:00+00:00,2023-10-24 07:00:00,2023-10-25 07:00:00
7584,19144,GD,General Dynamics Corp,GD US,2024-01-24 07:00:00,ER,2024-01-23 00:00:00+00:00,2024-01-23 07:00:00,2024-01-24 07:00:00
7585,20092,GD,General Dynamics Corp,GD US,2024-04-24 07:00:00,ER,2024-04-23 00:00:00+00:00,2024-04-23 07:00:00,2024-04-24 07:00:00
7586,496,GDDY,GoDaddy Inc,GDDY US,2018-02-22 16:05:00,ER,2018-02-23 00:00:00+00:00,2018-02-21 16:05:00,2018-02-22 16:05:00
7587,1226,GDDY,GoDaddy Inc,GDDY US,2018-05-08 16:05:00,ER,2018-05-09 00:00:00+00:00,2018-05-07 16:05:00,2018-05-08 16:05:00
7588,1845,GDDY,GoDaddy Inc,GDDY US,2018-08-02 16:05:00,ER,2018-08-03 00:00:00+00:00,2018-08-01 16:05:00,2018-08-02 16:05:00
7589,2616,GDDY,GoDaddy Inc,GDDY US,2018-11-06 16:05:00,ER,2018-11-07 00:00:00+00:00,2018-11-05 16:05:00,2018-11-06 16:05:00
7590,3295,GDDY,GoDaddy Inc,GDDY US,2019-02-20 16:05:00,ER,2019-02-21 00:00:00+00:00,2019-02-19 16:05:00,2019-02-20 16:05:00
7591,4411,GDDY,GoDaddy Inc,GDDY US,2019-05-02 16:05:00,ER,2019-05-03 00:00:00+00:00,2019-05-01 16:05:00,2019-05-02 16:05:00
7592,4435,GDDY,GoDaddy Inc,GDDY US,2019-05-02 16:05:00,ER,2019-05-03 00:00:00+00:00,2019-05-01 16:05:00,2019-05-02 16:05:00
7593,5776,GDDY,GoDaddy Inc,GDDY US,2019-08-01 16:07:00,ER,2019-08-02 00:00:00+00:00,2019-07-31 16:07:00,2019-08-01 16:07:00
7594,6613,GDDY,GoDaddy Inc,GDDY US,2019-11-06 16:05:00,ER,2019-11-07 00:00:00+00:00,2019-11-05 16:05:00,2019-11-06 16:05:00
7595,7274,GDDY,GoDaddy Inc,GDDY US,2020-02-13 16:05:00,ER,2020-02-14 00:00:00+00:00,2020-02-12 16:05:00,2020-02-13 16:05:00
7596,8053,GDDY,GoDaddy Inc,GDDY US,2020-05-06 16:05:00,ER,2020-05-07 00:00:00+00:00,2020-05-05 16:05:00,2020-05-06 16:05:00
7597,8848,GDDY,GoDaddy Inc,GDDY US,2020-08-05 16:05:00,ER,2020-08-06 00:00:00+00:00,2020-08-04 16:05:00,2020-08-05 16:05:00
7598,9585,GDDY,GoDaddy Inc,GDDY US,2020-11-04 16:05:00,ER,2020-11-05 00:00:00+00:00,2020-11-03 16:05:00,2020-11-04 16:05:00
7599,10848,GDDY,GoDaddy Inc,GDDY US,2021-08-04 16:05:00,ER,2021-08-05 00:00:00+00:00,2021-08-03 16:05:00,2021-08-04 16:05:00
7600,11669,GDDY,GoDaddy Inc,GDDY US,2021-11-03 16:05:00,ER,2021-11-04 00:00:00+00:00,2021-11-02 16:05:00,2021-11-03 16:05:00
7601,12483,GDDY,GoDaddy Inc,GDDY US,2022-02-10 16:05:00,ER,2022-02-11 00:00:00+00:00,2022-02-09 16:05:00,2022-02-10 16:05:00
7602,13410,GDDY,GoDaddy Inc,GDDY US,2022-05-04 16:05:00,ER,2022-05-05 00:00:00+00:00,2022-05-03 16:05:00,2022-05-04 16:05:00
7603,14268,GDDY,GoDaddy Inc,GDDY US,2022-08-03 16:05:00,ER,2022-08-04 00:00:00+00:00,2022-08-02 16:05:00,2022-08-03 16:05:00
7604,15202,GDDY,GoDaddy Inc,GDDY US,2022-11-03 16:05:00,ER,2022-11-04 00:00:00+00:00,2022-11-02 16:05:00,2022-11-03 16:05:00
7605,15976,GDDY,GoDaddy Inc,GDDY US,2023-02-14 16:05:00,ER,2023-02-15 00:00:00+00:00,2023-02-13 16:05:00,2023-02-14 16:05:00
7606,16950,GDDY,GoDaddy Inc,GDDY US,2023-05-04 16:05:00,ER,2023-05-05 00:00:00+00:00,2023-05-03 16:05:00,2023-05-04 16:05:00
7607,17844,GDDY,GoDaddy Inc,GDDY US,2023-08-03 16:05:00,ER,2023-08-04 00:00:00+00:00,2023-08-02 16:05:00,2023-08-03 16:05:00
7608,18692,GDDY,GoDaddy Inc,GDDY US,2023-11-02 16:05:00,ER,2023-11-03 00:00:00+00:00,2023-11-01 16:05:00,2023-11-02 16:05:00
7609,19485,GDDY,GoDaddy Inc,GDDY US,2024-02-13 16:05:00,ER,2024-02-14 00:00:00+00:00,2024-02-12 16:05:00,2024-02-13 16:05:00
7610,67,GE,General Electric Co,GE US,2018-01-24 06:21:00,ER,2018-01-23 00:00:00+00:00,2018-01-23 06:21:00,2018-01-24 06:21:00
7611,778,GE,General Electric Co,GE US,2018-04-20 06:47:00,ER,2018-04-19 00:00:00+00:00,2018-04-19 06:47:00,2018-04-20 06:47:00
7612,1486,GE,General Electric Co,GE US,2018-07-20 06:45:00,ER,2018-07-19 00:00:00+00:00,2018-07-19 06:45:00,2018-07-20 06:45:00
7613,2386,GE,General Electric Co,GE US,2018-10-30 06:39:00,ER,2018-10-29 00:00:00+00:00,2018-10-29 06:39:00,2018-10-30 06:39:00
7614,3019,GE,General Electric Co,GE US,2019-01-31 06:28:00,ER,2019-01-30 00:00:00+00:00,2019-01-30 06:28:00,2019-01-31 06:28:00
7615,4050,GE,General Electric Co,GE US,2019-04-30 06:29:00,ER,2019-04-29 00:00:00+00:00,2019-04-29 06:29:00,2019-04-30 06:29:00
7616,4051,GE,General Electric Co,GE US,2019-04-30 06:29:00,ER,2019-04-29 00:00:00+00:00,2019-04-29 06:29:00,2019-04-30 06:29:00
7617,5642,GE,General Electric Co,GE US,2019-07-31 06:14:00,ER,2019-07-30 00:00:00+00:00,2019-07-30 06:14:00,2019-07-31 06:14:00
7618,6365,GE,General Electric Co,GE US,2019-10-30 06:20:00,ER,2019-10-29 00:00:00+00:00,2019-10-29 06:20:00,2019-10-30 06:20:00
7619,6965,GE,General Electric Co,GE US,2020-01-29 06:31:00,ER,2020-01-28 00:00:00+00:00,2020-01-28 06:31:00,2020-01-29 06:31:00
7620,7785,GE,General Electric Co,GE US,2020-04-29 06:27:00,ER,2020-04-28 00:00:00+00:00,2020-04-28 06:27:00,2020-04-29 06:27:00
7621,8562,GE,General Electric Co,GE US,2020-07-29 06:24:00,ER,2020-07-28 00:00:00+00:00,2020-07-28 06:24:00,2020-07-29 06:24:00
7622,9337,GE,General Electric Co,GE US,2020-10-28 06:23:00,ER,2020-10-27 00:00:00+00:00,2020-10-27 06:23:00,2020-10-28 06:23:00
7623,9999,GE,General Electric Co,GE US,2021-01-26 06:24:00,ER,2021-01-25 00:00:00+00:00,2021-01-25 06:24:00,2021-01-26 06:24:00
7624,10509,GE,General Electric Co,GE US,2021-07-27 06:25:00,ER,2021-07-26 00:00:00+00:00,2021-07-26 06:25:00,2021-07-27 06:25:00
7625,11359,GE,General Electric Co,GE US,2021-10-26 06:18:00,ER,2021-10-25 00:00:00+00:00,2021-10-25 06:18:00,2021-10-26 06:18:00
7626,12152,GE,General Electric Co,GE US,2022-01-25 06:17:00,ER,2022-01-24 00:00:00+00:00,2022-01-24 06:17:00,2022-01-25 06:17:00
7627,13084,GE,General Electric Co,GE US,2022-04-26 06:21:00,ER,2022-04-25 00:00:00+00:00,2022-04-25 06:21:00,2022-04-26 06:21:00
7628,13950,GE,General Electric Co,GE US,2022-07-26 06:20:00,ER,2022-07-25 00:00:00+00:00,2022-07-25 06:20:00,2022-07-26 06:20:00
7629,14815,GE,General Electric Co,GE US,2022-10-25 06:26:00,ER,2022-10-24 00:00:00+00:00,2022-10-24 06:26:00,2022-10-25 06:26:00
7630,15602,GE,General Electric Co,GE US,2023-01-24 06:20:00,ER,2023-01-23 00:00:00+00:00,2023-01-23 06:20:00,2023-01-24 06:20:00
7631,16533,GE,General Electric Co,GE US,2023-04-25 06:22:00,ER,2023-04-24 00:00:00+00:00,2023-04-24 06:22:00,2023-04-25 06:22:00
7632,17403,GE,General Electric Co,GE US,2023-07-25 06:22:00,ER,2023-07-24 00:00:00+00:00,2023-07-24 06:22:00,2023-07-25 06:22:00
7633,18277,GE,General Electric Co,GE US,2023-10-24 06:04:00,ER,2023-10-23 00:00:00+00:00,2023-10-23 06:04:00,2023-10-24 06:04:00
7634,19124,GE,General Electric Co,GE US,2024-01-23 06:20:00,ER,2024-01-22 00:00:00+00:00,2024-01-22 06:20:00,2024-01-23 06:20:00
7635,20060,GE,General Electric Co,GE US,2024-04-23 07:00:00,ER,2024-04-22 00:00:00+00:00,2024-04-22 07:00:00,2024-04-23 07:00:00
7636,15699,GEHC,GE HealthCare Technologies Inc,GEHC US,2023-01-30 06:20:00,ER,2023-01-27 00:00:00+00:00,2023-01-27 06:20:00,2023-01-30 06:20:00
7637,16532,GEHC,GE HealthCare Technologies Inc,GEHC US,2023-04-25 06:20:00,ER,2023-04-24 00:00:00+00:00,2023-04-24 06:20:00,2023-04-25 06:20:00
7638,17402,GEHC,GE HealthCare Technologies Inc,GEHC US,2023-07-25 06:20:00,ER,2023-07-24 00:00:00+00:00,2023-07-24 06:20:00,2023-07-25 06:20:00
7639,18483,GEHC,GE HealthCare Technologies Inc,GEHC US,2023-10-31 06:20:00,ER,2023-10-30 00:00:00+00:00,2023-10-30 06:20:00,2023-10-31 06:20:00
7640,19327,GEHC,GE HealthCare Technologies Inc,GEHC US,2024-02-06 06:20:00,ER,2024-02-05 00:00:00+00:00,2024-02-05 06:20:00,2024-02-06 06:20:00
7641,20115,GEHC,GE HealthCare Technologies Inc,GEHC US,2024-04-25 07:00:00,ER,2024-04-24 00:00:00+00:00,2024-04-24 07:00:00,2024-04-25 07:00:00
7642,386,GEO,GEO Group Inc/The,GEO US,2018-02-14 06:55:00,ER,2018-02-13 00:00:00+00:00,2018-02-13 06:55:00,2018-02-14 06:55:00
7643,897,GEO,GEO Group Inc/The,GEO US,2018-04-26 06:55:00,ER,2018-04-25 00:00:00+00:00,2018-04-25 06:55:00,2018-04-26 06:55:00
7644,1812,GEO,GEO Group Inc/The,GEO US,2018-08-02 06:55:00,ER,2018-08-01 00:00:00+00:00,2018-08-01 06:55:00,2018-08-02 06:55:00
7645,2635,GEO,GEO Group Inc/The,GEO US,2018-11-07 06:55:00,ER,2018-11-06 00:00:00+00:00,2018-11-06 06:55:00,2018-11-07 06:55:00
7646,3242,GEO,GEO Group Inc/The,GEO US,2019-02-14 06:45:00,ER,2019-02-13 00:00:00+00:00,2019-02-13 06:45:00,2019-02-14 06:45:00
7647,4067,GEO,GEO Group Inc/The,GEO US,2019-04-30 06:45:00,ER,2019-04-29 00:00:00+00:00,2019-04-29 06:45:00,2019-04-30 06:45:00
7648,4069,GEO,GEO Group Inc/The,GEO US,2019-04-30 06:45:00,ER,2019-04-29 00:00:00+00:00,2019-04-29 06:45:00,2019-04-30 06:45:00
7649,5581,GEO,GEO Group Inc/The,GEO US,2019-07-30 06:45:00,ER,2019-07-29 00:00:00+00:00,2019-07-29 06:45:00,2019-07-30 06:45:00
7650,5583,GEO,GEO Group Inc/The,GEO US,2019-07-30 06:45:00,ER,2019-07-29 00:00:00+00:00,2019-07-29 06:45:00,2019-07-30 06:45:00
7651,6550,GEO,GEO Group Inc/The,GEO US,2019-11-05 06:55:00,ER,2019-11-04 00:00:00+00:00,2019-11-04 06:55:00,2019-11-05 06:55:00
7652,7225,GEO,GEO Group Inc/The,GEO US,2020-02-12 06:55:00,ER,2020-02-11 00:00:00+00:00,2020-02-11 06:55:00,2020-02-12 06:55:00
7653,7844,GEO,GEO Group Inc/The,GEO US,2020-04-30 06:55:00,ER,2020-04-29 00:00:00+00:00,2020-04-29 06:55:00,2020-04-30 06:55:00
7654,8893,GEO,GEO Group Inc/The,GEO US,2020-08-06 06:55:00,ER,2020-08-05 00:00:00+00:00,2020-08-05 06:55:00,2020-08-06 06:55:00
7655,9410,GEO,GEO Group Inc/The,GEO US,2020-10-29 06:55:00,ER,2020-10-28 00:00:00+00:00,2020-10-28 06:55:00,2020-10-29 06:55:00
7656,10137,GEO,GEO Group Inc/The,GEO US,2021-05-10 06:55:00,ER,2021-05-07 00:00:00+00:00,2021-05-07 06:55:00,2021-05-10 06:55:00
7657,10818,GEO,GEO Group Inc/The,GEO US,2021-08-04 06:55:00,ER,2021-08-03 00:00:00+00:00,2021-08-03 06:55:00,2021-08-04 06:55:00
7658,11713,GEO,GEO Group Inc/The,GEO US,2021-11-04 06:00:00,ER,2021-11-03 00:00:00+00:00,2021-11-03 06:00:00,2021-11-04 06:00:00
7659,12577,GEO,GEO Group Inc/The,GEO US,2022-02-17 06:00:00,ER,2022-02-16 00:00:00+00:00,2022-02-16 06:00:00,2022-02-17 06:00:00
7660,13309,GEO,GEO Group Inc/The,GEO US,2022-05-03 06:00:00,ER,2022-05-02 00:00:00+00:00,2022-05-02 06:00:00,2022-05-03 06:00:00
7661,14172,GEO,GEO Group Inc/The,GEO US,2022-08-02 06:00:00,ER,2022-08-01 00:00:00+00:00,2022-08-01 06:00:00,2022-08-02 06:00:00
7662,14918,GEO,GEO Group Inc/The,GEO US,2022-10-27 06:00:00,ER,2022-10-26 00:00:00+00:00,2022-10-26 06:00:00,2022-10-27 06:00:00
7663,15962,GEO,GEO Group Inc/The,GEO US,2023-02-14 06:00:00,ER,2023-02-13 00:00:00+00:00,2023-02-13 06:00:00,2023-02-14 06:00:00
7664,16527,GEO,GEO Group Inc/The,GEO US,2023-04-25 06:00:00,ER,2023-04-24 00:00:00+00:00,2023-04-24 06:00:00,2023-04-25 06:00:00
7665,17990,GEO,GEO Group Inc/The,GEO US,2023-08-09 06:00:00,ER,2023-08-08 00:00:00+00:00,2023-08-08 06:00:00,2023-08-09 06:00:00
7666,18768,GEO,GEO Group Inc/The,GEO US,2023-11-07 06:00:00,ER,2023-11-06 00:00:00+00:00,2023-11-06 06:00:00,2023-11-07 06:00:00
7667,19533,GEO,GEO Group Inc/The,GEO US,2024-02-15 06:00:00,ER,2024-02-14 00:00:00+00:00,2024-02-14 06:00:00,2024-02-15 06:00:00
7668,20114,GEO,GEO Group Inc/The,GEO US,2024-04-25 07:00:00,ER,2024-04-24 00:00:00+00:00,2024-04-24 07:00:00,2024-04-25 07:00:00
7669,662,GERN,Geron Corp,GERN US,2018-03-16 16:10:00,ER,2018-03-19 00:00:00+00:00,2018-03-15 16:10:00,2018-03-16 16:10:00
7670,1293,GERN,Geron Corp,GERN US,2018-05-10 16:10:00,ER,2018-05-11 00:00:00+00:00,2018-05-09 16:10:00,2018-05-10 16:10:00
7671,1723,GERN,Geron Corp,GERN US,2018-07-31 16:07:00,ER,2018-08-01 00:00:00+00:00,2018-07-30 16:07:00,2018-07-31 16:07:00
7672,2514,GERN,Geron Corp,GERN US,2018-11-01 16:04:00,ER,2018-11-02 00:00:00+00:00,2018-10-31 16:04:00,2018-11-01 16:04:00
7673,3490,GERN,Geron Corp,GERN US,2019-03-07 16:05:00,ER,2019-03-08 00:00:00+00:00,2019-03-06 16:05:00,2019-03-07 16:05:00
7674,4462,GERN,Geron Corp,GERN US,2019-05-02 16:16:00,ER,2019-05-03 00:00:00+00:00,2019-05-01 16:16:00,2019-05-02 16:16:00
7675,4463,GERN,Geron Corp,GERN US,2019-05-02 16:16:00,ER,2019-05-03 00:00:00+00:00,2019-05-01 16:16:00,2019-05-02 16:16:00
7676,5770,GERN,Geron Corp,GERN US,2019-08-01 16:05:00,ER,2019-08-02 00:00:00+00:00,2019-07-31 16:05:00,2019-08-01 16:05:00
7677,6623,GERN,Geron Corp,GERN US,2019-11-06 16:10:00,ER,2019-11-07 00:00:00+00:00,2019-11-05 16:10:00,2019-11-06 16:10:00
7678,7547,GERN,Geron Corp,GERN US,2020-03-12 16:05:00,ER,2020-03-13 00:00:00+00:00,2020-03-11 16:05:00,2020-03-12 16:05:00
7679,8307,GERN,Geron Corp,GERN US,2020-05-28 16:05:00,ER,2020-05-29 00:00:00+00:00,2020-05-27 16:05:00,2020-05-28 16:05:00
7680,8932,GERN,Geron Corp,GERN US,2020-08-06 16:05:00,ER,2020-08-07 00:00:00+00:00,2020-08-05 16:05:00,2020-08-06 16:05:00
7681,9682,GERN,Geron Corp,GERN US,2020-11-05 16:05:00,ER,2020-11-06 00:00:00+00:00,2020-11-04 16:05:00,2020-11-05 16:05:00
7682,10155,GERN,Geron Corp,GERN US,2021-05-10 16:05:00,ER,2021-05-11 00:00:00+00:00,2021-05-07 16:05:00,2021-05-10 16:05:00
